,ulasan,label
156,"Udah hampir 3thn lebih, pakek shopee Alhamdulillah belum pernah kecewa saat belanja, pelayan yang di beri juga ok. Pengiriman cepat bahkawan barang datang 2/3 hari sblm hari yang ditentukan. 👍🐈",1
157,Suka banget dengan shopee. Alhamdulillah semenjak saya berlangan dengan shopee tdk pernh tdk sesuai pesanan. Pelayanan nya mmng agak lama sih tapi tdk apalah yang pnting sampai dengan utuh dan diutamahkan Semoga amanah. Dan knpa saya kasih bintang lima. Semoga penjual / pedagang di shopee makin semangat jualannya. Dan smoga amanah yang di utamakan! Dan satu lagi kurir nya shopee amat ramahh dan baik.☺😉,1
158,"Aplikasi ini bagus,tapi tolong dong pastiin barang yang datang realpict ya min,tapi aku suka sama shopee💜💜💜💜💜💜",1
159,Langsung saya kasi 5 bintang deh. Karena yg saya pesan sesuai dgn yg di terima. Makasih shopee.,1
160,"Ini aplikasi bagus banget ,aku rasa karena orang sebagian takut ketipu aja ,TPI aku sudah 6x belanja di aplikasi ini,kemudian kedepannya di perbanyak lagi gratisan sistem ongkir nya,dan menunya juga kalau bisa di simpelin lagi ,jadi untuk pemilihan subjek nya lebih mudah.",1
161,"Ayo donk shopee buat aplikasi car sama bike juga,, skrg sdh maen food ,, saya yakin bisa bersaing sama gojek dan grab,",1
162,"Mhon admin shope,, untuk mempermudah permbayaran adakan transfer akun virtual bank OCBC NISP karna banyak disini pengguna shope yang ingin pakai akun bank OCBC NISP",1
163,Padahal saya udah transfer tapi tulisannya masih belum dibayar. Padahal udah 3 harian.,1
164,"Bagus kok, maaf jika menyinggung, barang yang lama dikirim, tergantung penjual, bukan karena apk nya kak",1
165,"Udah pakek shoppe udah 2tahun sampe punya 2 acount , beli apapun jadi gampang karena shoppe apalagi kalau dapat voucher gratis ongkir , shoppe selalu dihati💜",1
166,"ELEH APK APA SIH ???????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????? EITS TAPI BOONG YUK BURUAN DOWNLOAD, KAREA MEMUDAHKAN KITA UNTUK BELANJA, ZAMAN KAYAK SEKARANG..!",1
167,Hasil dari investor bisa dengan mudah buat belanja online yang bermanfaat karena applikasi pluang ini sifatnya juga online sehingga next step insyaallah mempermudah pemindahan dana dari pluang terkoneksi dengan market place yang tersedia.,1
168,"Pengiriman tepat waktu, barang no tipu², kurirnya ramah baik pula terimakasih shoppe...",1
169,Perbanyak gratis ongkir lagi.. trima kasih shoppe aplikasi paling rekomended.. untuk persoalan belanja online,1
170,"Berbelanja mudah,cepat langsung di proses dan barang yg di beli sesuai dgn permintaan 👍",1
171,"udah sering belanja , shopee payletter ku gak muncul muncul , wkwk gapapa lah ,",1
172,"mudah belanja di shopee, aman dan murah, isi sopee pay tinggal klik setiap saat, sering dapat vocer gratis ongkir, beli pulsa juga dapat diskon, yang penting kita harus pandai2 memilih seller yg amanah.",1
173,"Shopee emang TOP, Namun sayang blum bisa ikut jualan sampai sa'at ini ( kendala di pengisian data ongkir ( setelan atur berat, lebar, panjang dan tinggi, namun tampilan simpan atau tampilkan tidak muncul. Sy sdh minta bantuan melalui chat shopee, ,( sdh di kasi solusi tapi blum bisa juga ), Kadang sering habis waktu hanys untk ingin posting barang jualan, UJUNG2 NYA GAGAL",1
174,Barang impor kalo masuk indo jangan pake JN* njiiir Lama...Stop kerjasama sama ekspedisi JN*. Saya dah kapok..,1
175,"Saya di mudahkan mencari barang yang saya inginkan, hampir semua ada di sini.",1
176,"Alhamdulillah selama ini shopee sdh bnyak membantu saya utk belanja online , semoga makin keren lg kedepannya ,,",1
177,"Mudah dalam berbelanja hanya dengan main hp saja tidak usah cape""cari ke pasar Amanah dalam prosesnya tidak ada penipuan",1
178,"Sangat membantu saat ingin belanja dan mager, bisa pilih barang sesuai kemampuan.",1
179,Keren sangat membantu ..... hanya sayang di akun saya tidak bisa melakukan pencarian barang yg saya inginkan,1
180,Bagus aplikasi nya buat belanja jadi nya dirumah aja deh makan nya saya kasih bintang lima deh terima kasih,1
181,"Baru pertama kali sih pake shopee..untuk pertama kali baik,smoga lebih baik ke depan nya..",1
182,Selalu puas belanja di shopee Tidak mengecewakan Tapi harus pintar pintar cari penjual yg jujur dan amanah di shopee Terima kasih shopee,1
183,"Bisa dipertanggung jawabkan shopee, mantab pokoknya. Bisa jadi alternatif belanja online dengan pelayanan terbaik, banyak hadiahnya, banyak bonusnya, banyak diskonnya. Bravo shopee",1
184,Mantoel. segera perbanyak diskon atau obralan2 yang dpt menarik simpatisan masyarakat. dan itu sangan membantu di masa pandemi ini🙏,1
185,Aplikasi membantu banget .karna shoppe aku bs jualan tanpa modal..jangan lemot lemot ya shoppe ..jaya selalu,1
186,"Overall buagus banget dan user friendly, cuman ada masalah di topup nya, button metode top upnya 404 mulu mungkin lagi maintenance ya, tapi kalau langsung tf dari atm tetep bisa masuk uangnya, terimakasih",1
187,"Semoga semakin didepan dan tidak seperti toko sebelah , orang pesen apa Dateng nya apa . Pokoknya gak sesuai kita inginkan",1
188,"AKU SUKA APLIKASI BELANJA ONLEN INI ,PANDEMI GINI LEBIH AMAN BELANJA ONLINE , BANYAK DISKON , BANYAK GRATIS ONGKIR , SANGAT MENARIK BANYAK ORANG SEMOGA KEDEPANNYA SEMAKIN BERKEMBANG APLIKASINYA",1
189,Kenapa Shopee sering keluar jika di sentuh sekarang..??,1
190,Gak tau knp udah jatuh hati berat belanja disini. Ampe males belanja di olshop lain 😄,1
191,Barang tidak mengecewakan . Kurir nya tepat waktu . Mantap . Makin seneng belanja di shopee,1
192,belanja di shopee mang sangat praktis apalagi bs menggunakan Spaylater jd lebih mudah dan makin praktis.sy selalu belanja di shopee,1
193,Good.. banyak diskon and gratis ongkir.. Cuman koq terasa berat aplikasinya ya.. Sukses shopee,1
194,"Produknya bagus""dan murah""dan lengkap Pokoknya belanja di Shopee sangat memuaskan.. SHOPEE IS THE BEST",1
195,Akun saya ga bisa masuk ..ga tau knp Kluar sndri..giliran mau msuk ga bisa bisa.. Blm bisa masuk smntara tulisan nya,1
196,Pling markotop.. Menu yg simpel dan mudah untuk pembeli mencari barang yang akan di order.. Good luck lha buat shopee 👍👍👍,1
197,Jadilah smart buyer agar kalian dapat merasakan keuntungan dan kelebihan dari apk ini . Sejauh ini is good apk 👍🙏,1
198,Belanja d sopee g pernah kecewa barang nya g pernah gagal banyak diskon lagi pengirimanya juga cepat terima kasih sopee....,1
199,"Belanja di shopee sangat menyenangkan sekali,pengirimannya yg cepat,abang kurirnya yang sangat ramah membuat nyaman belanja....❤❤❤",1
200,"Shopee mantuuul, selalu konsisten utk pelayanan terbaik bagi pelanggan, tnqs.",1
201,Puas tapi blm puas banget karena Cod nya tidak nyampek rumah harus ambil sendiri di kantor exspidisi kota yg jaraknya lumayan jauh....,1
202,Saya suka belanja dishopee karna proses pemesanan mudah.pengiriman cepat tepat waktu.barang jugak berkuwalitas.bisa COD dan pastinya banyak potongan harga,1
203,"Pokoknya suka aja belanja di shopee, banyak promo, jadi hemat dan happy.. hahaaa thank u shopee.. mmuuaaach😘",1
204,Bgus bngett!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!memuaskan!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!diwajibkan buat didownload!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,1
205,"Selama belanja disini gg ad masalah apa2 selalu nmuin seller2 yg amaanah Alhamdulillah cm pernah ad pengirim an yg lama 1mnggu ,tapi masih ok lah dn sempat beli HP di shopee pakai gosen Alhamdulillah amaah lancar",1
206,Assalamualikum hai sya anggun firmanda saya sukaa skali sama applikasi ini karna.saya waktu itu membeli mainan buaya harga nya 20.000 sama ongkir jadi 23.000 nah pngiriman itu cpt datng ke rmh saya pas sya bayar hanya 19.500 nah saya kaget ywdh saya byr. Trima kadih yh SHPEE🤗🙏,1
207,Selalu ingin belanja di shopee terus Racun dunia ncih shopee Semoga kedepannya shopee makin di tingkatkan lagi pelayanannya agar makin dan lebih lagi puasnya,1
208,Bagus. Gimana caranya untuk transaksi gratis ongkir dan COD. Apakah bisa di satukan sekalian?,1
209,"Alhamdllh,,, belanja dishopee sesuai dgn yg diinginkan. Terima kasih bnyak.",1
210,"Seneng bisa olshop d shopee,,,,cm blm beruntung dpt vouchet dll hehehe,,,,✌😘",1
211,Sangat suka belanja online di shoppe banyak ongkir gratis nya dan barang banyak sekali macam nya murah bukan murahan,1
212,Aplikasi buruk banget😭!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!Tapi bohong wkwkwkwkwk,1
213,Aplikasi shopee ini sangat bagus gara2 saya dapat uang shopeepay 30k gratis aku gak tau garansinya sampai mana cepat downoad shopee nanti telat gak bisa dapat uang saku wkwkwkwkwkwkwkwkwk,1
214,Sangat bagus sekali apa lagi kalau udah bisa shopeepaylather nya makin mudah dan bagus bangett,1
215,"Sya mau coba shopee food di apk shopee tp knp ga ada ya, mohon bantuannya . Tks.",1
216,"Duh kk shopee ny kok kayak gini ya sekarang , masa ada gratis ongkir nya cuma 1x aja dalam seharinya",1
217,Matap shopee menjadi perantara yg bagus. Tdk pusing cari barang bagus untung ada merek vbking.,1
218,"Aplikasi ini membantu saya membuat dompet menipis dengan cara memberikan diskon besar²an agar aku tergiurkan, Terima Kasih Shopee❤️",1
219,"Nih Gua kasih bintang 5, Tapi tambahin lagi ya voucher Gratis Ongkir nya,,, Seminggu 3x kalo bisa🤣",1
220,"Ayo donk shopee buat aplikasi car sama bike juga,, skrg sdh maen food ,, saya yakin bisa bersaing sama gojek dan grab,",1
221,"Very very good shopping application, Sangat memudahkan saa berbelanja berbagai macam keinginan saya, semuanya ada dan murah",1
222,Tolong diperbaiki min soalnya saya pernah masukin no di hp yang satunya dalam shope dan saya masukkan no lagi di hp ini tolong diperbaiki ya👍,1
223,"Belanja di Shopee aman,tidak takut di tipu.karna uang yang terkirimpun aman,sebelum barang sampai ke pembeli uang tdk lansung ditransfer kepenjual, jadi aman uang kita kalau ada penipuan.trimakasih shopee",1
224,"Smoga dapat paylater aja, Masa kawan akubyg masih silver udah dapat, eh aku dah gold gak dapat kan asem.",1
225,"Aplikasi berbelanja yg sangat mudah digunakan, meskipun kadang sistemnya suka error juga sih🤭",1
226,"Aplikasinya mantap. Respon penjualnya bagus"". Promo sangat menarik sekali.",1
227,Aplikasiny buriqqqqqqqqqq...........!!!!!!!!!!!!!!!!!!!!!!....................!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!..................................................................!!!!!!!!!!!!!!!!!!!!!!!!!!................................ Tapi boong selamat anda kena prank. Buat kalian semua wajib download Shopee sekarang karna di Shopee itu murah meriah pokoknya kalian harus download ok😉,1
228,"Pengiriman nya sangat cepat, cuma 1hari sudah sampai di rumah... produk nya original...👍",1
229,Sangat mudah untuk belanja. Tapi tolong voucer gratis onkirnya agar bisa dipakai semua,1
230,Aku suka sih belanja di shopee tapi sayang banget pedahal aku dari dulu banget dan udh lama banget berlangganan di shoope tapi aku gak dapet shopee pay letter & shopee pay pinjam. Kecewa sih tapi ok lah gk masalah aku tetep suka.,1
231,Bagus aplikasi nya kalau mau dapet koin/uang gratis sebanyak 15ribu kalau mau login pakai kode SARAHJJJ,1
232,"Sangat membantu kebutuhan kita, yg kita perlukan banyak tersedia, dapet gratis ongkir pula.....😍💕💕💕",1
233,"Setia sama shopee dan barang"" nya gx kya toko sebelah kebanyakan nipu gx sesuai pesanan.. 😅😅😅 ongkire nya donk jangan mahal mahal ongkirenya gila gx ngotak..",1
234,"oke mantap, tapi jangan pelit gratis ongkirnya dong, ntar malah kegeser aplikasi sebelah loo.",1
235,Ka saya suka aplikasi ini tapi ko saya tidak bisa kasih penilaian di toko shoope..tolong perbaiki ka,1
236,Barang sesuai dengan yang diinginkan... kualitas ok... murah pula....puas aja..,1
237,"Selalu tepat dalam pengiriman, barang sesuai dengan pesanan, dan pesanan selalu diterima dalam kondisi baik👍",1
238,"Saya Pengguna Baru, Suka sekali dengan Applikasi ini karena penggunaannya Mudah/ Gampang",1
239,Pelayanan shope keren banyak promo dan free ongkir. Semoga para resellernya juga tidak mengecewakan,1
240,Kalo dari pengalaman aku selama pake shopee sangat baik. Apalagi dengan adanya Shopeepay jadi lebih praktis,1
241,Suka. Tp pernah punya akun lama koinnya ilang sndri pdhl emg sengaja dikumpulin... Akhirnya ku hapus akunnya dan bikin lg.,1
242,"Karena shopee udah balik lagi kayak dulu, malah gratis ongkir Rp 0 setiap jam ada. Maka aku kasih bintang 5 lagi, satu lagi aku pengen kedepannya shopee menghadirkan inovasi baru lagi semacam layanan Reksadana karenakan udah ada layanan investasi emas🥰🥰🥰",1
243,Aplikasi nya jelek banget!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!;;!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! Tapi boonk hayyuk apk ini bagus bangetttttttttttttt,1
244,"entah mungkin saya yg terlalu sering belanja di shopee atau gimana ga tau , tapi memang barang barang di shopee lebih murah dan kalau kita pintar pintar pilih akan dapat yang harga lebih murah dan kualitas oke . Just my opini.",1
245,"Sangat membantu sekali untuk belanja barang2 yabg diinginkan tanpa harus cape2 keluar rumah,,",1
246,Saya suka dengan shopee soalnya harga nya murah...heheシ︎シ︎maka nya saya kasih bintang lima☆☆☆☆☆❤︎❤︎❤︎❤︎,1
247,"Aplikasi shopee sangat bagus,,,banyak cashback banyak gratis ongkir pula setiap hari,,shopee the best😍",1
248,"Sangat membantu sih ini aplikasi, kerenlah, tapi ko aga lemot yh apa karna di hp aku sama kaka aku aja atau emng aplikasinya yak?",1
249,"Aplikasi ini ok bngat... Suka deh belanja di shopee, produk ga pernah mengecewakan..",1
250,Sangat bagus!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!aku suka banget!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! Luar biasa!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! Semoga selalu amanah okeee,1
251,"Shoope menyediakan barang2 bagus dan berkwalitas,banyak diskon dan juga gratis ongkir,download sekarang",1
252,"Alhamdulillah,,belanja di sini sellernya amanah,, gak ngecewain ..semoga tambah barokah buat semuanya ..🙏🙏",1
253,Aplikasi yang sangat berguna d saat kondisi sperti ini krna covid jdi bisa pesan lewat aplikasi ini terima kasih,1
254,Sudah lama saya pakai shoope mau tanya setiap toko ada tulisan potongan. 20.000 min belanja 0 kenapa ya gk bosa dipakai,1
255,Kenapa sy tidak bisa melakukan Retur barang pdhl terjadi kesalahan kirim dr pihak Toko. Sy sudah email pihak shopee. Mohon segera ditindaklanjuti,1
256,Lebih mudah memberi barang apa saja yang diinginkan dan pembayaran dapat dilkukan dengan COD,1
257,"Puas belanja di Shopee,banyak bonusnya...,yg pasti bonus ongkir...terima kasih Shopee......",1
258,"Kalo bisa kerja sama dengan lionparcel juga,biar pengirimannya lebih cepat buat kami di wilayah NTT",1
259,Mantoel. segera perbanyak diskon atau obralan2 yang dpt menarik simpatisan masyarakat. dan itu sangan membantu di masa pandemi ini🙏,1
260,Aplikasi ini jelek !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!tapi bohong terpesona,1
261,"Aplikasi E-COMMERCE paling diminati, selain itu ada beberapa game nya yang mengisi waktu kosong..",1
262,"Emng paling the best sukaaa banget pokonyaa, yang pasti sih kalo mau barang bagus ya harus ada harganya ya, kalo beli yang murah pengen bagus mana ada say. Tpi pinter2 aja dih ada ada yang murah dan kualitas barang nya baguss.",1
263,Semua sangat mudah dengan Shopee . apalagi ibu rumah tangga dengan anak yang masih kecil sangat membantu sekali,1
264,Bagus untuk belanja online saat pandemi lagi jadi teman teman unduhhh sekarang aplikasi ini bagusss sekali,1
265,"Bisa dipertanggung jawabkan shopee, mantab pokoknya. Bisa jadi alternatif belanja online dengan pelayanan terbaik, banyak hadiahnya, banyak bonusnya, banyak diskonnya. Bravo shopee",1
266,"Belanja di shopee itu mudah dan banyak bonusnya, seperti gratis ongkir dan cash back. Ongkirnya juga murah di shopee.",1
267,"Sangat membantu , simple cara penggunaannya, maupun pembayaran dgn banyak pilihan",1
268,"Memudahkan costumer dengan berbagai kategori yg ada, seperti opsi cod misalnya jadi kita bsa liat produk"" yg masuk list cod",1
269,k kenapa aq mau cekout.. tapi gk bisa... suda dari kmaren aq mau order tpi gk mau di cekout kan..??,1
270,"proses sangat2 mudah dan tepat ,pengiriman cepat ,barangnya bagus2 ,sangat bermanfaat",1
271,Barangnya bagus bagus dan tidak mengecewakan... Pokonya puas deh belanja di Shopee...oya ko di Shopee saya gk ada spay later nya yaa,1
272,Setelah update expedisi ongkir jdi mahal 4x lipat dari harga barang untuk daerah indo timur 150k ke atas semua tidak kaya dulu padah gw sering beli😴,1
273,Apa yg kita cari sesuai dengan merek yang kita inginkan dan tidak menampilkan merek yang kita tidak cari bagus sekali ouas,1
274,"Sangat Membantu dan Bermanfaat, Terima kasih banyak Shopee. Terbaik Sepanjang masa God Bless Us",1
275,"Ok.5 bintang utk kamu.semoga bisa membuat para pelanggan,senang,puas dan ngasih jempol.aku memang belum pernah belanja,tapi suka liat iklan dan juga dari youtube tentang box misterius dan hp murah banget.kan ada yg pasang chanel tutorialnya di youtube.aku udah buka fb ku,ada juga dari shopee dgn iklannya.selamat datang deh ya,banyak teman,katanya banyak rejeki.ok,enjoy aja yg penting happy.postingkang aja iklan yg menariknya dan hadiahnya.termasuk dr games juga.semoga sukses.",1
276,Sudah ratusan kali belanja lewat shopee tidak pernah ada kendala. Transaksi gampang aman.,1
277,"Aplikasi yang sangat bagus. Tidak akan pernah khawatir penipuan, dan yang paling penting banyak voucer gratis nya, saya merekomendasikan shoppe, bagus banget soal nya",1
